date; time,air temperature,water temperature,level tank,level 1,level 2,humidity,pH voltage,pH,tds
02/11/2022; 20:37:10,21.0,20.87,257.0,259.0,135.0,15.0,1.98,7.24,459.84
02/11/2022; 20:37:16,21.1,20.87,257.0,259.0,138.0,15.0,1.98,7.24,459.84
02/11/2022; 20:37:23,21.1,20.87,256.0,259.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:37:29,21.0,20.87,257.0,259.0,140.0,15.0,1.98,7.24,459.84
02/11/2022; 20:37:35,21.0,20.87,257.0,259.0,132.0,15.0,1.98,7.24,459.84
02/11/2022; 20:37:41,21.0,20.87,257.0,260.0,134.0,15.0,1.98,7.24,459.84
02/11/2022; 20:37:47,21.0,20.87,257.0,259.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:37:53,21.0,20.87,257.0,260.0,140.0,15.0,1.98,7.24,459.84
02/11/2022; 20:38:00,21.0,20.87,257.0,259.0,137.0,15.0,1.98,7.24,459.84
02/11/2022; 20:38:06,21.0,20.87,257.0,260.0,136.0,15.0,1.98,7.24,459.84
02/11/2022; 20:38:12,21.0,20.87,258.0,259.0,136.0,15.0,1.98,7.24,459.84
02/11/2022; 20:38:18,21.0,20.87,257.0,260.0,142.0,15.0,1.98,7.24,459.84
02/11/2022; 20:38:24,21.0,20.87,256.0,258.0,142.0,15.0,1.98,7.24,459.84
02/11/2022; 20:38:30,21.0,20.87,256.0,259.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:38:36,21.0,20.87,256.0,259.0,140.0,15.0,1.98,7.24,459.84
02/11/2022; 20:38:43,21.0,20.87,257.0,259.0,138.0,15.0,1.98,7.24,459.84
02/11/2022; 20:38:49,21.0,20.87,257.0,259.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:38:55,21.0,20.87,257.0,259.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:39:01,21.0,20.87,257.0,260.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:39:07,21.0,20.87,256.0,259.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:39:13,21.0,20.87,256.0,259.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:39:20,21.0,20.87,257.0,260.0,145.0,15.0,1.98,7.24,459.84
02/11/2022; 20:39:26,21.0,20.87,256.0,259.0,134.0,15.0,1.98,7.24,459.84
02/11/2022; 20:39:32,21.0,20.87,256.0,258.0,124.0,15.0,1.98,7.24,459.84
02/11/2022; 20:39:38,21.0,20.87,257.0,260.0,133.0,15.0,1.98,7.24,459.84
02/11/2022; 20:39:44,21.0,20.87,257.0,260.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:39:50,21.0,20.87,257.0,259.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:39:57,21.0,20.87,258.0,259.0,140.0,15.0,1.98,7.24,459.84
02/11/2022; 20:40:03,21.0,20.87,257.0,258.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:40:09,21.0,20.87,257.0,259.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:40:15,21.0,20.87,256.0,259.0,130.0,15.0,1.98,7.24,459.84
02/11/2022; 20:40:21,21.0,20.87,257.0,260.0,136.0,15.0,1.98,7.24,459.84
02/11/2022; 20:40:27,21.0,20.87,257.0,260.0,135.0,15.0,1.98,7.24,459.84
02/11/2022; 20:40:34,21.0,20.87,256.0,259.0,136.0,15.0,1.98,7.24,459.84
02/11/2022; 20:40:40,21.0,20.87,257.0,259.0,142.0,15.0,1.98,7.24,459.84
02/11/2022; 20:40:46,21.0,20.87,256.0,259.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:40:52,21.0,20.87,257.0,260.0,144.0,15.0,1.98,7.24,459.84
02/11/2022; 20:40:58,21.0,20.87,256.0,259.0,140.0,15.0,1.98,7.24,459.84
02/11/2022; 20:41:04,21.0,20.87,256.0,258.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:41:10,21.0,20.87,258.0,260.0,142.0,15.0,1.98,7.24,459.84
02/11/2022; 20:41:17,21.0,20.87,257.0,259.0,142.0,15.0,1.98,7.24,457.62
02/11/2022; 20:41:23,21.0,20.87,257.0,259.0,139.0,15.0,1.98,7.24,457.62
02/11/2022; 20:41:29,21.0,20.87,257.0,259.0,144.0,15.0,1.98,7.24,459.84
02/11/2022; 20:41:35,21.0,20.87,257.0,260.0,138.0,15.0,1.98,7.24,459.84
02/11/2022; 20:41:41,21.0,20.87,257.0,260.0,136.0,15.0,1.98,7.24,457.62
02/11/2022; 20:41:47,21.0,20.87,257.0,259.0,135.0,15.0,1.98,7.24,457.62
02/11/2022; 20:41:54,21.0,20.87,257.0,260.0,138.0,15.0,1.98,7.25,457.62
02/11/2022; 20:42:00,21.0,20.87,257.0,260.0,137.0,15.0,1.98,7.25,457.62
02/11/2022; 20:42:06,21.0,20.87,256.0,259.0,138.0,15.0,1.98,7.25,457.62
02/11/2022; 20:42:12,21.0,20.87,257.0,259.0,144.0,15.0,1.98,7.25,457.62
02/11/2022; 20:42:18,21.0,20.87,258.0,260.0,136.0,15.0,1.98,7.25,459.84
02/11/2022; 20:42:24,21.0,20.87,257.0,260.0,141.0,15.0,1.98,7.25,459.84
02/11/2022; 20:42:31,21.0,20.87,257.0,260.0,132.0,15.0,1.98,7.25,459.84
02/11/2022; 20:42:37,21.0,20.87,256.0,259.0,119.0,15.0,1.98,7.25,459.84
02/11/2022; 20:42:43,21.0,20.87,258.0,260.0,135.0,15.0,1.98,7.25,459.84
02/11/2022; 20:42:49,21.0,20.87,256.0,260.0,128.0,15.0,1.98,7.25,459.84
02/11/2022; 20:42:55,21.0,20.87,256.0,259.0,133.0,15.0,1.98,7.25,459.84
02/11/2022; 20:43:01,21.0,20.87,256.0,259.0,141.0,15.0,1.98,7.25,459.84
02/11/2022; 20:43:08,21.0,20.87,257.0,259.0,142.0,15.0,1.98,7.25,459.84
02/11/2022; 20:43:14,21.0,20.87,257.0,259.0,142.0,15.0,1.98,7.25,457.62
02/11/2022; 20:43:20,21.0,20.87,256.0,259.0,143.0,15.0,1.98,7.25,459.84
02/11/2022; 20:43:26,21.0,20.87,257.0,259.0,142.0,15.0,1.98,7.25,457.62
02/11/2022; 20:43:32,21.0,20.87,257.0,260.0,142.0,15.0,1.98,7.25,457.62
02/11/2022; 20:43:38,21.0,20.87,258.0,260.0,141.0,15.0,1.98,7.25,459.84
02/11/2022; 20:43:45,21.0,20.87,257.0,259.0,144.0,15.0,1.98,7.25,459.84
02/11/2022; 20:43:51,21.0,20.87,256.0,258.0,140.0,15.0,1.98,7.25,459.84
02/11/2022; 20:43:57,21.0,20.87,256.0,259.0,133.0,15.0,1.98,7.25,459.84
02/11/2022; 20:44:03,21.0,20.87,256.0,259.0,137.0,15.0,1.98,7.25,459.84
02/11/2022; 20:44:09,21.0,20.87,257.0,259.0,139.0,15.0,1.98,7.25,459.84
02/11/2022; 20:44:15,21.0,20.87,256.0,258.0,139.0,15.0,1.98,7.25,459.84
02/11/2022; 20:44:22,21.0,20.87,257.0,260.0,136.0,15.0,1.98,7.25,459.84
02/11/2022; 20:44:28,21.1,20.87,257.0,260.0,129.0,15.0,1.98,7.25,459.84
02/11/2022; 20:44:34,21.1,20.87,257.0,259.0,132.0,15.0,1.98,7.25,459.84
02/11/2022; 20:44:40,21.1,20.87,257.0,258.0,128.0,15.0,1.98,7.25,459.84
02/11/2022; 20:44:46,21.1,20.87,257.0,259.0,118.0,15.0,1.98,7.25,459.84
02/11/2022; 20:44:52,21.1,20.87,256.0,259.0,133.0,15.0,1.98,7.25,459.84
02/11/2022; 20:44:59,21.0,20.87,257.0,260.0,134.0,15.0,1.98,7.25,459.84
02/11/2022; 20:45:05,21.1,20.87,257.0,259.0,133.0,15.0,1.98,7.25,459.84
02/11/2022; 20:45:11,21.0,20.87,256.0,259.0,130.0,15.0,1.98,7.25,459.84
02/11/2022; 20:45:17,21.0,20.87,256.0,258.0,140.0,15.0,1.98,7.25,459.84
02/11/2022; 20:45:23,21.0,20.87,256.0,259.0,142.0,15.0,1.98,7.25,459.84
02/11/2022; 20:45:30,21.0,20.87,257.0,259.0,142.0,15.0,1.98,7.25,459.84
02/11/2022; 20:45:35,21.0,20.87,257.0,261.0,142.0,15.0,1.98,7.25,459.84
02/11/2022; 20:45:42,21.0,20.87,257.0,259.0,141.0,15.0,1.98,7.25,459.84
02/11/2022; 20:45:48,21.0,20.87,258.0,260.0,141.0,15.0,1.98,7.25,459.84
02/11/2022; 20:45:54,21.0,20.87,257.0,259.0,138.0,15.0,1.98,7.25,459.84
02/11/2022; 20:46:00,21.0,20.87,257.0,259.0,141.0,15.0,1.98,7.25,459.84
02/11/2022; 20:46:06,21.0,20.87,256.0,258.0,140.0,15.0,1.98,7.25,459.84
02/11/2022; 20:46:12,21.0,20.87,256.0,259.0,139.0,15.0,1.98,7.25,459.84
02/11/2022; 20:46:19,21.0,20.87,257.0,259.0,139.0,15.0,1.98,7.25,459.84
02/11/2022; 20:46:25,21.0,20.87,257.0,260.0,138.0,15.0,1.98,7.25,459.84
02/11/2022; 20:46:31,21.0,20.87,256.0,259.0,138.0,15.0,1.98,7.25,459.84
02/11/2022; 20:46:37,21.0,20.87,256.0,259.0,140.0,15.0,1.98,7.24,459.84
02/11/2022; 20:46:43,21.0,20.87,258.0,260.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:46:49,21.0,20.87,256.0,259.0,140.0,15.0,1.98,7.24,459.84
02/11/2022; 20:46:55,21.0,20.87,257.0,259.0,142.0,15.0,1.98,7.24,459.84
02/11/2022; 20:47:02,21.0,20.87,257.0,259.0,134.0,15.0,1.98,7.24,459.84
02/11/2022; 20:47:08,21.0,20.87,256.0,259.0,134.0,15.0,1.98,7.24,459.84
02/11/2022; 20:47:14,21.0,20.87,256.0,258.0,135.0,15.0,1.97,7.24,459.84
02/11/2022; 20:47:20,21.0,20.87,257.0,260.0,137.0,15.0,1.97,7.24,459.84
02/11/2022; 20:47:26,21.0,20.87,256.0,259.0,136.0,15.0,1.97,7.24,459.84
02/11/2022; 20:47:33,21.0,20.87,256.0,259.0,133.0,15.0,1.97,7.24,459.84
02/11/2022; 20:47:39,21.0,20.87,257.0,259.0,133.0,15.0,1.98,7.24,459.84
02/11/2022; 20:47:45,21.0,20.87,257.0,260.0,142.0,15.0,1.98,7.24,459.84
02/11/2022; 20:47:51,21.0,20.87,257.0,259.0,143.0,15.0,1.98,7.24,459.84
02/11/2022; 20:47:57,21.0,20.87,256.0,259.0,136.0,15.0,1.98,7.24,459.84
02/11/2022; 20:48:03,21.0,20.87,257.0,259.0,138.0,15.0,1.98,7.24,459.84
02/11/2022; 20:48:10,21.0,20.87,257.0,259.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:48:16,21.0,20.87,257.0,260.0,138.0,15.0,1.98,7.24,459.84
02/11/2022; 20:48:22,21.0,20.87,257.0,259.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:48:28,21.0,20.87,257.0,259.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:48:34,21.0,20.87,257.0,259.0,136.0,15.0,1.98,7.24,459.84
02/11/2022; 20:48:40,21.0,20.87,257.0,259.0,138.0,15.0,1.98,7.24,459.84
02/11/2022; 20:48:46,21.0,20.87,257.0,258.0,137.0,15.0,1.98,7.24,459.84
02/11/2022; 20:48:53,21.0,20.87,256.0,259.0,143.0,15.0,1.98,7.24,459.84
02/11/2022; 20:48:59,21.0,20.87,257.0,259.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:49:05,21.0,20.87,256.0,258.0,140.0,15.0,1.98,7.24,459.84
02/11/2022; 20:49:11,21.0,20.87,256.0,259.0,142.0,15.0,1.98,7.24,459.84
02/11/2022; 20:49:17,21.0,20.87,257.0,260.0,136.0,15.0,1.98,7.24,459.84
02/11/2022; 20:49:23,21.0,20.87,257.0,259.0,143.0,15.0,1.98,7.24,459.84
02/11/2022; 20:49:30,21.0,20.87,257.0,259.0,133.0,15.0,1.98,7.24,459.84
02/11/2022; 20:49:36,21.0,20.87,257.0,259.0,132.0,15.0,1.98,7.24,459.84
02/11/2022; 20:49:42,21.0,20.87,257.0,259.0,133.0,15.0,1.98,7.24,459.84
02/11/2022; 20:49:48,21.0,20.87,257.0,260.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:49:54,21.0,20.87,257.0,259.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:50:00,21.0,20.87,258.0,259.0,138.0,15.0,1.98,7.24,459.84
02/11/2022; 20:50:07,21.0,20.87,257.0,259.0,138.0,15.0,1.98,7.24,459.84
02/11/2022; 20:50:13,21.0,20.87,258.0,260.0,140.0,15.0,1.98,7.24,459.84
02/11/2022; 20:50:19,21.0,20.87,256.0,258.0,138.0,15.0,1.98,7.24,459.84
02/11/2022; 20:50:25,21.0,20.87,257.0,259.0,140.0,15.0,1.98,7.24,459.84
02/11/2022; 20:50:31,21.0,20.87,256.0,259.0,144.0,15.0,1.98,7.24,459.84
02/11/2022; 20:50:37,21.0,20.87,257.0,258.0,136.0,15.0,1.98,7.24,459.84
02/11/2022; 20:50:43,21.0,20.87,257.0,260.0,131.0,15.0,1.98,7.24,459.84
02/11/2022; 20:50:50,21.0,20.87,257.0,259.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:50:56,21.0,20.87,257.0,260.0,143.0,15.0,1.98,7.24,459.84
02/11/2022; 20:51:02,21.0,20.87,256.0,258.0,138.0,15.0,1.98,7.24,459.84
02/11/2022; 20:51:08,21.0,20.87,258.0,259.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:51:14,21.0,20.87,256.0,258.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:51:20,21.0,20.87,257.0,260.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:51:27,21.0,20.87,258.0,260.0,135.0,15.0,1.98,7.24,459.84
02/11/2022; 20:51:33,21.0,20.87,257.0,259.0,122.0,15.0,1.98,7.24,459.84
02/11/2022; 20:51:39,21.0,20.87,257.0,259.0,126.0,15.0,1.98,7.24,459.84
02/11/2022; 20:51:45,21.0,20.87,256.0,258.0,138.0,15.0,1.98,7.24,459.84
02/11/2022; 20:51:51,21.0,20.87,257.0,260.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:51:57,21.0,20.87,256.0,258.0,140.0,15.0,1.98,7.24,459.84
02/11/2022; 20:52:04,21.0,20.87,256.0,259.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:52:10,21.0,20.87,257.0,259.0,144.0,15.0,1.98,7.24,459.84
02/11/2022; 20:52:16,21.0,20.87,257.0,259.0,138.0,15.0,1.98,7.24,459.84
02/11/2022; 20:52:22,21.0,20.87,257.0,260.0,130.0,15.0,1.98,7.24,459.84
02/11/2022; 20:52:28,21.0,20.87,257.0,259.0,129.0,15.0,1.98,7.24,459.84
02/11/2022; 20:52:34,21.0,20.87,256.0,259.0,132.0,15.0,1.98,7.24,459.84
02/11/2022; 20:52:41,21.0,20.87,256.0,258.0,134.0,15.0,1.98,7.24,459.84
02/11/2022; 20:52:47,21.0,20.87,257.0,260.0,134.0,15.0,1.98,7.24,459.84
02/11/2022; 20:52:53,21.0,20.87,257.0,260.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:52:59,21.0,20.87,258.0,259.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:53:05,21.0,20.87,257.0,259.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:53:12,21.0,20.87,256.0,258.0,142.0,15.0,1.98,7.25,459.84
02/11/2022; 20:53:17,21.0,20.87,257.0,259.0,141.0,15.0,1.98,7.25,459.84
02/11/2022; 20:53:24,21.0,20.87,257.0,260.0,140.0,15.0,1.98,7.25,459.84
02/11/2022; 20:53:30,21.0,20.87,258.0,261.0,140.0,15.0,1.98,7.25,459.84
02/11/2022; 20:53:36,21.0,20.87,256.0,258.0,136.0,15.0,1.98,7.25,459.84
02/11/2022; 20:53:42,21.0,20.87,257.0,259.0,135.0,15.0,1.98,7.25,459.84
02/11/2022; 20:53:48,21.0,20.87,257.0,260.0,137.0,15.0,1.98,7.25,459.84
02/11/2022; 20:53:54,21.0,20.87,257.0,259.0,137.0,15.0,1.98,7.25,459.84
02/11/2022; 20:54:01,21.0,20.87,256.0,259.0,139.0,15.0,1.98,7.25,459.84
02/11/2022; 20:54:07,21.0,20.87,258.0,260.0,143.0,15.0,1.98,7.25,459.84
02/11/2022; 20:54:13,21.0,20.87,257.0,259.0,144.0,15.0,1.98,7.25,459.84
02/11/2022; 20:54:19,21.0,20.87,256.0,259.0,144.0,15.0,1.98,7.25,459.84
02/11/2022; 20:54:25,21.0,20.87,256.0,259.0,143.0,15.0,1.98,7.25,459.84
02/11/2022; 20:54:31,21.0,20.87,256.0,259.0,142.0,15.0,1.98,7.25,459.84
02/11/2022; 20:54:38,21.0,20.87,256.0,259.0,141.0,15.0,1.98,7.25,459.84
02/11/2022; 20:54:44,21.0,20.87,257.0,259.0,141.0,15.0,1.98,7.25,459.84
02/11/2022; 20:54:50,21.0,20.87,256.0,259.0,138.0,15.0,1.98,7.25,459.84
02/11/2022; 20:54:56,21.0,20.87,257.0,259.0,140.0,15.0,1.98,7.25,459.84
02/11/2022; 20:55:02,21.0,20.87,257.0,260.0,143.0,15.0,1.98,7.25,459.84
02/11/2022; 20:55:08,21.0,20.87,257.0,260.0,138.0,15.0,1.98,7.25,459.84
02/11/2022; 20:55:15,21.0,20.87,256.0,259.0,140.0,15.0,1.98,7.25,459.84
02/11/2022; 20:55:21,21.0,20.87,257.0,260.0,141.0,15.0,1.98,7.25,459.84
02/11/2022; 20:55:27,21.1,20.87,257.0,260.0,140.0,15.0,1.98,7.25,459.84
02/11/2022; 20:55:33,21.1,20.87,257.0,259.0,140.0,15.0,1.98,7.25,459.84
02/11/2022; 20:55:39,21.1,20.87,256.0,259.0,141.0,15.0,1.98,7.25,459.84
02/11/2022; 20:55:46,21.1,20.87,257.0,259.0,134.0,15.0,1.98,7.25,459.84
02/11/2022; 20:55:51,21.0,20.87,256.0,258.0,133.0,15.0,1.98,7.25,459.84
02/11/2022; 20:55:58,21.0,20.87,257.0,259.0,134.0,15.0,1.98,7.25,459.84
02/11/2022; 20:56:04,21.0,20.87,257.0,259.0,137.0,15.0,1.98,7.25,459.84
02/11/2022; 20:56:10,21.0,20.87,257.0,260.0,142.0,15.0,1.98,7.25,459.84
02/11/2022; 20:56:16,21.0,20.87,258.0,260.0,143.0,15.0,1.98,7.25,459.84
02/11/2022; 20:56:22,21.0,20.87,256.0,258.0,137.0,15.0,1.98,7.25,459.84
02/11/2022; 20:56:28,21.0,20.87,258.0,261.0,143.0,15.0,1.98,7.25,459.84
02/11/2022; 20:56:35,21.0,20.87,257.0,260.0,142.0,15.0,1.98,7.25,459.84
02/11/2022; 20:56:41,21.0,20.87,257.0,259.0,138.0,15.0,1.98,7.25,459.84
02/11/2022; 20:56:47,21.0,20.87,257.0,258.0,137.0,15.0,1.98,7.25,459.84
02/11/2022; 20:56:53,21.0,20.87,256.0,258.0,140.0,15.0,1.98,7.25,459.84
02/11/2022; 20:56:59,21.0,20.87,256.0,259.0,140.0,15.0,1.98,7.25,459.84
02/11/2022; 20:57:05,21.0,20.87,256.0,258.0,139.0,15.0,1.98,7.25,459.84
02/11/2022; 20:57:12,21.0,20.87,256.0,259.0,138.0,15.0,1.98,7.25,459.84
02/11/2022; 20:57:18,21.0,20.87,257.0,259.0,132.0,15.0,1.98,7.25,459.84
02/11/2022; 20:57:24,21.0,20.87,257.0,259.0,133.0,15.0,1.98,7.25,459.84
02/11/2022; 20:57:30,21.0,20.87,256.0,258.0,139.0,15.0,1.98,7.25,459.84
02/11/2022; 20:57:36,21.0,20.87,257.0,259.0,138.0,15.0,1.98,7.25,459.84
02/11/2022; 20:57:42,21.0,20.87,257.0,260.0,140.0,15.0,1.98,7.25,459.84
02/11/2022; 20:57:49,21.0,20.87,256.0,259.0,140.0,15.0,1.98,7.25,459.84
02/11/2022; 20:57:55,21.0,20.87,256.0,259.0,142.0,15.0,1.98,7.25,459.84
02/11/2022; 20:58:01,21.0,20.87,257.0,259.0,141.0,15.0,1.98,7.25,459.84
02/11/2022; 20:58:07,21.0,20.87,257.0,259.0,143.0,15.0,1.98,7.25,459.84
02/11/2022; 20:58:14,21.0,20.87,256.0,260.0,141.0,15.0,1.98,7.25,459.84
02/11/2022; 20:58:20,21.0,20.87,257.0,259.0,140.0,15.0,1.98,7.24,459.84
02/11/2022; 20:58:26,21.0,20.87,257.0,259.0,137.0,15.0,1.98,7.24,459.84
02/11/2022; 20:58:32,21.0,20.87,257.0,259.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:58:38,21.0,20.87,258.0,260.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:58:44,21.0,20.87,256.0,258.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:58:50,21.0,20.87,257.0,259.0,137.0,15.0,1.98,7.25,459.84
02/11/2022; 20:58:56,21.0,20.87,257.0,259.0,135.0,15.0,1.98,7.25,459.84
02/11/2022; 20:59:02,21.0,20.87,258.0,260.0,136.0,15.0,1.98,7.25,459.84
02/11/2022; 20:59:09,21.0,20.87,257.0,260.0,136.0,15.0,1.98,7.25,459.84
02/11/2022; 20:59:15,21.0,20.87,257.0,259.0,137.0,15.0,1.98,7.25,459.84
02/11/2022; 20:59:21,21.0,20.87,256.0,258.0,133.0,15.0,1.98,7.24,459.84
02/11/2022; 20:59:27,21.0,20.87,258.0,261.0,138.0,15.0,1.98,7.24,459.84
02/11/2022; 20:59:33,21.0,20.87,258.0,260.0,136.0,15.0,1.98,7.25,459.84
02/11/2022; 20:59:39,21.0,20.87,257.0,259.0,134.0,15.0,1.98,7.25,459.84
02/11/2022; 20:59:46,21.0,20.87,257.0,260.0,119.0,15.0,1.98,7.25,459.84
02/11/2022; 20:59:52,21.0,20.87,257.0,259.0,139.0,15.0,1.98,7.25,459.84
02/11/2022; 20:59:58,21.0,20.87,257.0,259.0,141.0,15.0,1.98,7.25,459.84
02/11/2022; 21:00:04,21.0,20.87,257.0,259.0,143.0,15.0,1.98,7.25,459.84
02/11/2022; 21:00:10,21.0,20.87,257.0,259.0,141.0,15.0,1.98,7.25,459.84
02/11/2022; 21:00:17,21.0,20.87,257.0,260.0,140.0,15.0,1.98,7.25,459.84
02/11/2022; 21:00:23,21.0,20.87,257.0,259.0,136.0,15.0,1.98,7.25,459.84
02/11/2022; 21:00:29,21.0,20.87,257.0,260.0,138.0,15.0,1.98,7.25,459.84
02/11/2022; 21:00:35,21.0,20.87,257.0,259.0,140.0,15.0,1.98,7.25,459.84
02/11/2022; 21:00:41,21.0,20.87,257.0,259.0,135.0,15.0,1.98,7.25,459.84
02/11/2022; 21:00:47,21.0,20.87,257.0,259.0,137.0,15.0,1.98,7.25,459.84
02/11/2022; 21:00:53,21.0,20.87,257.0,260.0,133.0,15.0,1.98,7.25,459.84
02/11/2022; 21:01:00,21.0,20.87,257.0,262.0,135.0,15.0,1.98,7.25,459.84
02/11/2022; 21:01:06,21.0,20.87,257.0,259.0,137.0,15.0,1.98,7.25,459.84
02/11/2022; 21:01:12,20.9,20.87,257.0,260.0,138.0,15.0,1.98,7.25,459.84
02/11/2022; 21:01:18,20.9,20.87,256.0,259.0,130.0,15.0,1.98,7.24,459.84
02/11/2022; 21:01:24,21.0,20.87,256.0,259.0,141.0,15.0,1.98,7.24,457.62
02/11/2022; 21:01:30,21.0,20.87,256.0,258.0,135.0,15.0,1.98,7.24,457.62
02/11/2022; 21:01:37,21.0,20.87,257.0,259.0,142.0,15.0,1.98,7.24,457.62
02/11/2022; 21:01:43,21.0,20.87,257.0,259.0,140.0,15.0,1.98,7.25,457.62
02/11/2022; 21:01:49,21.0,20.87,257.0,259.0,143.0,15.0,1.98,7.25,457.62
02/11/2022; 21:01:55,21.0,20.87,257.0,259.0,139.0,15.0,1.98,7.24,457.62
02/11/2022; 21:02:01,21.0,20.87,256.0,259.0,135.0,15.0,1.98,7.24,457.62
02/11/2022; 21:02:07,21.0,20.87,256.0,259.0,143.0,15.0,1.98,7.25,457.62
02/11/2022; 21:02:14,21.0,20.87,257.0,260.0,137.0,15.0,1.98,7.25,457.62
02/11/2022; 21:02:20,20.9,20.87,257.0,258.0,134.0,15.0,1.98,7.25,457.62
02/11/2022; 21:02:26,20.9,20.87,257.0,259.0,110.0,15.0,1.98,7.25,457.62
02/11/2022; 21:02:32,20.9,20.87,257.0,259.0,143.0,15.0,1.98,7.25,457.62
02/11/2022; 21:02:38,21.0,20.87,257.0,259.0,139.0,15.0,1.98,7.25,457.62
02/11/2022; 21:02:44,20.9,20.87,258.0,260.0,142.0,15.0,1.98,7.25,457.62
02/11/2022; 21:02:51,21.0,20.87,256.0,259.0,136.0,15.0,1.98,7.25,457.62
02/11/2022; 21:02:57,20.9,20.87,257.0,259.0,143.0,15.0,1.98,7.25,457.62
02/11/2022; 21:03:03,21.0,20.87,256.0,259.0,139.0,15.0,1.98,7.25,457.62
02/11/2022; 21:03:09,20.9,20.87,257.0,259.0,140.0,15.0,1.98,7.25,457.62
02/11/2022; 21:03:15,21.0,20.87,256.0,259.0,139.0,15.0,1.98,7.25,457.62
02/11/2022; 21:03:22,20.9,20.87,257.0,259.0,144.0,14.0,1.98,7.25,457.62
02/11/2022; 21:03:27,21.0,20.87,257.0,259.0,138.0,15.0,1.98,7.25,457.62
02/11/2022; 21:03:34,20.9,20.87,257.0,259.0,138.0,15.0,1.98,7.25,457.62
02/11/2022; 21:03:40,20.9,20.87,257.0,259.0,140.0,15.0,1.98,7.25,457.62
02/11/2022; 21:03:46,20.9,20.87,256.0,259.0,143.0,15.0,1.98,7.25,457.62
02/11/2022; 21:03:52,20.9,20.87,256.0,258.0,137.0,14.0,1.98,7.25,457.62
02/11/2022; 21:03:58,20.9,20.87,257.0,259.0,140.0,15.0,1.98,7.25,457.62
02/11/2022; 21:04:04,20.9,20.87,256.0,258.0,137.0,15.0,1.98,7.25,457.62
02/11/2022; 21:04:11,21.0,20.87,257.0,259.0,137.0,15.0,1.98,7.24,459.84
02/11/2022; 21:04:17,20.9,20.87,257.0,258.0,138.0,15.0,1.98,7.25,459.84
02/11/2022; 21:04:23,20.9,20.87,257.0,260.0,131.0,15.0,1.98,7.25,459.84
02/11/2022; 21:04:29,21.0,20.87,256.0,259.0,143.0,15.0,1.98,7.25,459.84
02/11/2022; 21:04:35,20.9,20.87,256.0,258.0,136.0,15.0,1.98,7.25,459.84
02/11/2022; 21:04:41,21.0,20.87,257.0,259.0,112.0,15.0,1.98,7.25,459.84
02/11/2022; 21:04:48,20.9,20.87,257.0,259.0,141.0,15.0,1.98,7.25,459.84
02/11/2022; 21:04:54,20.9,20.87,257.0,259.0,140.0,15.0,1.98,7.25,459.84
02/11/2022; 21:05:00,20.9,20.87,257.0,265.0,139.0,15.0,1.98,7.25,459.84
02/11/2022; 21:05:06,20.9,20.87,256.0,258.0,142.0,15.0,1.98,7.25,459.84
02/11/2022; 21:05:12,20.9,20.87,257.0,260.0,140.0,15.0,1.98,7.25,459.84
02/11/2022; 21:05:18,20.9,20.87,256.0,259.0,141.0,15.0,1.98,7.25,459.84
02/11/2022; 21:05:25,20.9,20.87,257.0,259.0,141.0,15.0,1.98,7.25,459.84
02/11/2022; 21:05:31,20.9,20.87,256.0,259.0,141.0,15.0,1.98,7.25,457.62
02/11/2022; 21:05:37,20.9,20.87,257.0,259.0,136.0,14.0,1.98,7.25,459.84
02/11/2022; 21:05:43,20.9,20.87,257.0,259.0,137.0,15.0,1.98,7.25,459.84
